country,iso2c,iso3c,year,region,income,longitude,latitude,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,eys_f,gii,mmr,pr_f,log_gdp
Brazil,BR,BRA,2005,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.942,31.5,43.9500007629395,16.9200000762939,4827.78173052472,82.834,56.859,80.6,15.40694109,0.467,69.96843774,9.090909091,8.482142372107788
Brazil,BR,BRA,2006,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.896,33.5800018310547,46.2099990844727,16.9200000762939,5934.1447107274,83.143,56.546,80.6,15.44688404,0.466,71.32388,9.259259259,8.688478187261774
Brazil,BR,BRA,2007,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.854,34.939998626709,48.0699996948242,16.9200000762939,7409.69130727951,83.448,56.286,80.6,15.48693055,0.463,72.02479686,9.427609428,8.910544058485737
Brazil,BR,BRA,2008,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.815,36.6699981689453,50.2200012207031,16.9200000762939,8908.33176567294,83.749,56.039,80.5334165952434,15.52708087,0.46,70.48884267,9.427609428,9.0947422712482755
Brazil,BR,BRA,2009,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.799,38.2700004577637,51.0200004577637,16.9200000762939,8678.65922498836,84.044,56.566,80.4668331904868,15.56733529,0.456,67.93383616,9.259259259,9.068622328555875
Brazil,BR,BRA,2010,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.786,37.5900001525879,52.0200004577637,16.9200000762939,11403.2821284616,84.335,55.049,80.4002497857302,15.60769407,0.447,63.8552917,9.595959596,9.341656498951009
Brazil,BR,BRA,2011,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.777,40.9300003051758,54.5200004577637,16.9200000762939,13396.6243566047,84.631,53.517,80.3336663809736,15.64815748,0.446,61.9410047,9.595959596,9.502758040517204
Brazil,BR,BRA,2012,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.766,42.25,55.689998626709,16.9200000762939,12521.7213530369,84.923,52.873,80.267082976217,15.6887258,0.441,56.87746388,9.595959596,9.435220123465179
Brazil,BR,BRA,2013,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.761,43.7299995422363,57.1199989318848,16.9200000762939,12458.891214816,85.209,52.826,80.2004995714604,15.66716003,0.445,60.86941299,9.595959596,9.430189800806856
Brazil,BR,BRA,2014,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.775,44.5099983215332,57.6599998474121,16.9200000762939,12274.9939689363,85.492,52.714,80.2004995714604,15.82071018,0.441,62.2825026,10.43771044,9.415319461333583
Brazil,BR,BRA,2015,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.777,45.6800003051758,58.8600006103516,16.9200000762939,8936.19661756825,85.77,53.323,80.2004995714604,15.66141987,0.436,62.17603704,10.77441077,9.097865343368241
Brazil,BR,BRA,2016,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.727,48.75,61.3899993896484,16.9200000762939,8836.28652636996,86.042,53.522,80.2004995714604,15.68735027,0.432,62.71436236,10.77441077,9.086621991172471
Brazil,BR,BRA,2017,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.74,49.4500007629395,62,17.5400009155273,10080.5092817775,86.309,54.353,80.2004995714604,15.79372978,0.422,59.70362205,11.27946128,9.21835906433493
Brazil,BR,BRA,2018,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.744,51.2299995422363,63.2000007629395,18.2900009155273,9300.66164936497,86.569,54.581,80.2004995714604,15.91961956,0.401,59.18339556,14.98316498,9.137840821703662
Brazil,BR,BRA,2019,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.705,52.4099998474121,64.4599990844727,18.2900009155273,9029.83326742175,86.824,55.306,80.2004995714604,15.91730976,0.398,60.73516526,14.98316498,9.108289181946184
Brazil,BR,BRA,2020,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.653,54.9500007629395,66.6600036621094,18.2900009155273,7074.19378281866,87.073,50.338,80.2004995714604,15.93540001,0.411,72.14753684,14.30976431,8.864208763059814
Brazil,BR,BRA,2021,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.638,55.4700012207031,67.4000015258789,18.2900009155273,7972.53665048385,87.317,52.482,80.2004995714604,16.22303963,0.405,72.14753684,14.81481481,8.983757995986704
Brazil,BR,BRA,2022,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.629,56.0699996948242,67.870002746582,18.2900009155273,9281.33334441234,87.555,53.864,80.2004995714604,16.48908997,0.39,72.14753684,17.50841751,9.135760494814134
Brazil,BR,BRA,2023,Latin America & Caribbean,Upper middle income,-47.9292,-15.7801,1.619,61.5032272338867,69.9547119140625,18.2900009155273,10294.866680778,87.788,53.205,80.2004995714604,16.48908997,0.39,72.14753684,17.67676768,9.239400669477893
Barbados,BB,BRB,2000,Latin America & Caribbean,High income,-59.6105,13.0935,1.933,25.3999996185303,78.6900024414062,1.13999998569489,11674.6736471764,33.827,63.612,NA,15.04510021,0.368,48.44007338,20.40816327,9.365177129013759
Barbados,BB,BRB,2001,Latin America & Caribbean,High income,-59.6105,13.0935,1.955,25.68464851379397,76.64214070638015,NA,11639.5160522054,33.629,63.804,NA,15.07314014,0.368,48.5684531,20.40816327,9.362161144150098
Barbados,BB,BRB,2002,Latin America & Caribbean,High income,-59.6105,13.0935,1.862,25.969297409057646,74.59427897135411,NA,11760.4524736133,33.431,63.93,NA,15.29771852,0.357,46.78248543,20.40816327,9.372497696359838
Barbados,BB,BRB,2003,Latin America & Caribbean,High income,-59.6105,13.0935,1.856,26.253946304321317,72.54641723632807,NA,12075.9587020649,33.234,64.051,NA,15.52229691,0.359,45.08300104,17.64705882,9.39897187098525
Barbados,BB,BRB,2004,Latin America & Caribbean,High income,-59.6105,13.0935,1.797,26.538595199584993,70.49855550130204,NA,12886.3665272467,33.037,64.711,NA,15.74687529,0.349,42.72806917,17.64705882,9.463925173128207
Barbados,BB,BRB,2005,Latin America & Caribbean,High income,-59.6105,13.0935,1.738,26.823244094848665,68.45069376627599,NA,14214.4202213572,32.841,64.689,NA,15.97145367,0.342,42.62750245,17.64705882,9.562012236855647
Barbados,BB,BRB,2006,Latin America & Caribbean,High income,-59.6105,13.0935,1.702,27.10789299011234,66.40283203124996,NA,15619.6005955511,32.646,64.675,NA,16.19603205,0.338,42.11511934,17.64705882,9.656281852999607
Barbados,BB,BRB,2007,Latin America & Caribbean,High income,-59.6105,13.0935,1.755,27.392541885376012,64.35497029622391,NA,17235.4396434785,32.451,64.677,NA,16.42061043,0.336,39.77806787,17.64705882,9.754722987385618
Barbados,BB,BRB,2008,Latin America & Caribbean,High income,-59.6105,13.0935,1.756,27.677190780639688,62.30710856119788,NA,17565.6929970592,32.256,64.646,NA,16.86798477,0.375,54.13559754,13.7254902,9.773703017212826
Barbados,BB,BRB,2009,Latin America & Caribbean,High income,-59.6105,13.0935,1.77,27.96183967590336,60.25924682617183,NA,16294.9099491834,32.063,64.545,NA,17.31535912,0.354,52.59873835,19.60784314,9.698608064971237
Barbados,BB,BRB,2010,Latin America & Caribbean,High income,-59.6105,13.0935,1.785,28.246488571167035,58.2113850911458,NA,18860.3833703309,31.87,64.422,NA,16.9009304,0.356,53.28667193,19.60784314,9.844818883145802
Barbados,BB,BRB,2011,Latin America & Caribbean,High income,-59.6105,13.0935,1.758,28.531137466430707,56.163523356119754,NA,19345.9953139542,31.7,64.298,NA,16.90377998,0.353,52.58767571,19.60784314,9.870240716519481
Barbados,BB,BRB,2012,Latin America & Caribbean,High income,-59.6105,13.0935,1.731,28.815786361694382,54.115661621093714,NA,19034.0708028512,31.553,62.881,59.20685012,17.05208522,0.352,52.1742555,19.60784314,9.853985852434722
Barbados,BB,BRB,2013,Latin America & Caribbean,High income,-59.6105,13.0935,1.729,29.100435256958054,52.067799886067675,NA,19308.0091116993,31.429,63.997,NA,17.20169162,0.342,50.57476003,21.56862745,9.868275268693433
Barbados,BB,BRB,2014,Latin America & Caribbean,High income,-59.6105,13.0935,1.727,29.38508415222173,50.019938151041636,NA,19277.9423599235,31.328,63.225,NA,17.35261059,0.337,49.3835674,21.56862745,9.86671683839876
Barbados,BB,BRB,2015,Latin America & Caribbean,High income,-59.6105,13.0935,1.726,29.6697330474854,47.9720764160156,NA,18954.2913724506,31.249,61.731,NA,17.50485364,0.341,48.7575032,19.60784314,9.849785642522018
Barbados,BB,BRB,2016,Latin America & Caribbean,High income,-59.6105,13.0935,1.724,50.614818572998,66.7868270874023,NA,19065.8069800213,31.193,62.528,NA,17.6584324,0.34,47.86213373,19.60784314,9.855651799222843
Barbados,BB,BRB,2017,Latin America & Caribbean,High income,-59.6105,13.0935,1.724,31.8387050628662,51.3354721069336,NA,19692.7606711615,31.159,62.501,NA,17.81335858,0.34,47.35327532,19.60784314,9.888006368568021
Barbados,BB,BRB,2018,Latin America & Caribbean,High income,-59.6105,13.0935,1.72,35.4305458068848,53.5368423461914,NA,20055.915870771,31.147,61.61,NA,17.969644,0.322,47.09738351,27.45098039,9.906279445113087
Barbados,BB,BRB,2019,Latin America & Caribbean,High income,-59.6105,13.0935,1.715,34.0848922729492,53.8243637084961,NA,20583.7265786414,31.158,61.569,NA,18.1273006,0.316,46.62337123,29.41176471,9.932256070674825
Barbados,BB,BRB,2020,Latin America & Caribbean,High income,-59.6105,13.0935,1.708,34.0848922729492,53.8243637084961,NA,18347.1109131055,31.191,60.484,NA,18.28634039,0.302,39.10801491,29.41176471,9.817227397659705
Barbados,BB,BRB,2021,Latin America & Caribbean,High income,-59.6105,13.0935,1.709,34.0848922729492,53.8243637084961,NA,18696.7858952957,31.246,60.679,NA,18.44677552,0.303,39.10801491,29.41176471,9.836106910813175
Barbados,BB,BRB,2022,Latin America & Caribbean,High income,-59.6105,13.0935,1.712,34.0848922729492,53.8243637084961,NA,22164.0260273876,31.324,59.68,NA,18.44677552,0.298,39.10801491,32.65306122,10.006225804295683
Barbados,BB,BRB,2023,Latin America & Caribbean,High income,-59.6105,13.0935,1.708,34.0848922729492,53.8243637084961,NA,23804.0249914995,31.425,60.124,NA,18.44677552,0.297,39.10801491,32.65306122,10.077609962650744
Brunei Darussalam,BN,BRN,2000,East Asia & Pacific,High income,114.946,4.94199,2.398,62.2999992370605,76.620002746582,11.7299995422363,20130.2571493081,71.164,54.851,NA,11.93509007,0.312,49.54606785,6.451612903,9.909979292983845
Brunei Darussalam,BN,BRN,2001,East Asia & Pacific,High income,114.946,4.94199,2.337,62.2999992370605,76.620002746582,11.7299995422363,18287.8271687345,71.652,55.678,NA,12.01953983,0.312,50.40719319,6.451612903,9.813990935461419
Brunei Darussalam,BN,BRN,2002,East Asia & Pacific,High income,114.946,4.94199,2.264,62.2999992370605,76.620002746582,11.7299995422363,18621.2922677806,72.046,55.83,NA,12.2172699,0.312,51.25621192,6.451612903,9.832060950559287
Brunei Darussalam,BN,BRN,2003,East Asia & Pacific,High income,114.946,4.94199,2.185,62.2999992370605,76.620002746582,11.7299995422363,20677.9001224663,72.421,55.963,NA,12.62664032,0.312,46.1077778,6.451612903,9.936820781999868
Brunei Darussalam,BN,BRN,2004,East Asia & Pacific,High income,114.946,4.94199,2.104,62.2999992370605,76.620002746582,11.7299995422363,24423.0947731021,72.794,56.076,NA,12.98964977,0.312,46.14496164,6.451612903,10.103284470720252
Brunei Darussalam,BN,BRN,2005,East Asia & Pacific,High income,114.946,4.94199,2.024,62.2999992370605,76.620002746582,11.7299995422363,29386.2703597208,73.163,56.173,NA,13.24536991,0.312,45.98728003,6.451612903,10.28828284968353
Brunei Darussalam,BN,BRN,2006,East Asia & Pacific,High income,114.946,4.94199,1.969,62.2999992370605,76.620002746582,11.7299995422363,34674.7995990594,73.529,56.256,NA,13.57929993,0.312,46.35650242,6.451612903,10.453768465759248
Brunei Darussalam,BN,BRN,2007,East Asia & Pacific,High income,114.946,4.94199,1.933,62.2999992370605,76.620002746582,11.7299995422363,36217.3291010089,73.892,56.329,NA,13.72618008,0.312,47.83615631,6.451612903,10.4972929877192
Brunei Darussalam,BN,BRN,2008,East Asia & Pacific,High income,114.946,4.94199,1.918,62.2999992370605,76.620002746582,11.7299995422363,42156.568521697904,74.252,56.426,NA,13.85795975,0.312,48.44581892,6.451612903,10.649145788102418
Brunei Darussalam,BN,BRN,2009,East Asia & Pacific,High income,114.946,4.94199,1.921,62.2999992370605,76.620002746582,11.7299995422363,30946.4674272953,74.608,56.589,NA,14.08716965,0.312,41.97332068,6.451612903,10.340014133546651
Brunei Darussalam,BN,BRN,2010,East Asia & Pacific,High income,114.946,4.94199,1.937,62.2999992370605,76.620002746582,11.7299995422363,34937.5555174068,74.961,56.829,NA,14.16491985,0.312,41.82923447,6.451612903,10.461317618945403
Brunei Darussalam,BN,BRN,2011,East Asia & Pacific,High income,114.946,4.94199,1.957,62.2999992370605,76.620002746582,11.7299995422363,46382.8274456238,75.31,57.074,NA,14.42708969,0.312,42.34694617,6.451612903,10.744684571556462
Brunei Darussalam,BN,BRN,2012,East Asia & Pacific,High income,114.946,4.94199,1.973,65.27032216389969,80.69665527343747,12.9852647781372,46968.5971144517,75.656,57.224,NA,15.0964098,0.312,42.67065404,6.451612903,10.75723451088182
Brunei Darussalam,BN,BRN,2013,East Asia & Pacific,High income,114.946,4.94199,1.978,68.2406450907389,84.77330780029293,14.2405300140381,44003.0644293856,75.997,57.304,NA,15.18167019,0.312,43.42104087,6.451612903,10.69201455659762
Brunei Darussalam,BN,BRN,2014,East Asia & Pacific,High income,114.946,4.94199,1.969,71.2109680175781,88.8499603271484,15.495795249939,41026.508391054,76.332,57.355,NA,15.06742954,0.312,43.86257998,6.451612903,10.621973682888814
Brunei Darussalam,BN,BRN,2015,East Asia & Pacific,High income,114.946,4.94199,1.947,69.91230265299477,86.62700653076169,15.3163290023804,30625.128732694,76.663,57.383,NA,14.74316978,0.312,44.79334551,6.451612903,10.329576151354733
Brunei Darussalam,BN,BRN,2016,East Asia & Pacific,High income,114.946,4.94199,1.915,68.61363728841143,84.404052734375,15.1368627548218,26663.2973199878,76.99,57.411,NA,14.6371603,0.312,44.93729805,6.451612903,10.191043266504554
Brunei Darussalam,BN,BRN,2017,East Asia & Pacific,High income,114.946,4.94199,1.881,67.3149719238281,82.1810989379883,14.9573965072632,28024.3824618568,77.312,57.459,NA,14.51861,0.286,45.47455297,9.090909091,10.240830212438233
Brunei Darussalam,BN,BRN,2018,East Asia & Pacific,High income,114.946,4.94199,1.848,67.8339538574219,83.1742324829102,15.8831434249878,30988.1190497851,77.629,57.721,NA,14.36369991,0.286,44.92879293,9.090909091,10.341359153547211
Brunei Darussalam,BN,BRN,2019,East Asia & Pacific,High income,114.946,4.94199,1.819,69.0460052490234,82.8056869506836,19.842399597168,30426.5730284202,77.942,55.057,NA,14.23845005,0.286,44.99772642,9.090909091,10.323071618357202
Brunei Darussalam,BN,BRN,2020,East Asia & Pacific,High income,114.946,4.94199,1.796,67.2290191650391,83.0430068969727,18.4130325317383,26834.3592463839,78.25,54.556,NA,14.17733955,0.276,44.236057,9.090909091,10.197438406792184
Brunei Darussalam,BN,BRN,2021,East Asia & Pacific,High income,114.946,4.94199,1.778,70.1099166870117,85.2126922607422,18.8526210784912,31006.9636220576,78.554,54.791,NA,14.17733955,0.272,44.236057,9.090909091,10.341967091210675
Brunei Darussalam,BN,BRN,2022,East Asia & Pacific,High income,114.946,4.94199,1.764,68.1350402832031,86.0491180419922,20.399507522583,36632.9280421411,78.854,53.701,NA,14.17733955,0.276,44.236057,9.090909091,10.508702788208566
Brunei Darussalam,BN,BRN,2023,East Asia & Pacific,High income,114.946,4.94199,1.747,68.1350402832031,86.0491180419922,20.399507522583,32962.9065121916,79.149,53.527,NA,14.17733955,0.257,44.236057,11.76470588,10.403138163151036
Bhutan,BT,BTN,2000,South Asia,Lower middle income,89.6177,27.5768,3.378,2.9300000667572,5.84000015258789,2.5699999332428,771.924911410619,25.418,59.246,30.7,7.314936638,0.442,304.6815131,9.333333333,6.648887280282077
Bhutan,BT,BTN,2001,South Asia,Lower middle income,89.6177,27.5768,3.188,2.9300000667572,5.84000015258789,2.5699999332428,812.238210772056,26.48,60.06,34.190409679,7.695273399,0.442,257.0414338,9.333333333,6.699793660158934
Bhutan,BT,BTN,2002,South Asia,Lower middle income,89.6177,27.5768,3.012,2.9300000667572,5.84000015258789,2.5699999332428,895.799489930972,27.57,60.94,37.680819358,8.075610161,0.442,255.7093437,9.333333333,6.797716604372471
Bhutan,BT,BTN,2003,South Asia,Lower middle income,89.6177,27.5768,2.865,2.9300000667572,5.84000015258789,2.5699999332428,1022.38240311018,28.688,61.866,41.171229036999996,8.455946922,0.442,222.10491,9.333333333,6.929890872119696
Bhutan,BT,BTN,2004,South Asia,Lower middle income,89.6177,27.5768,2.781,2.9300000667572,5.84000015258789,2.5699999332428,1130.35934606796,29.835,62.834,44.661638716,8.836283684,0.442,196.5205988,9.210526316,7.030290866523272
Bhutan,BT,BTN,2005,South Asia,Lower middle income,89.6177,27.5768,2.726,2.9300000667572,5.84000015258789,2.5699999332428,1299.94938578359,30.965,63.673,48.152048394999994,9.216620445,0.442,185.8001141,9.333333333,7.170080608679057
Bhutan,BT,BTN,2006,South Asia,Lower middle income,89.6177,27.5768,2.66,2.9300000667572,5.84000015258789,2.5699999332428,1405.6071618158,31.712,64.268,51.642458074,9.757060051,0.442,183.0990013,2.666666667,7.248224632061814
Bhutan,BT,BTN,2007,South Asia,Lower middle income,89.6177,27.5768,2.589,2.9300000667572,5.84000015258789,2.5699999332428,1850.41570433398,32.469,64.769,55.132867753,10.35711002,0.442,153.1266265,4.242424242,7.5231655978753675
Bhutan,BT,BTN,2008,South Asia,Lower middle income,89.6177,27.5768,2.481,2.9300000667572,5.84000015258789,2.5699999332428,1919.59774896395,33.236,65.235,58.623277431999995,10.86042976,0.442,140.6713928,13.88888889,7.559870937324489
Bhutan,BT,BTN,2009,South Asia,Lower middle income,89.6177,27.5768,2.364,2.9300000667572,5.84000015258789,2.5699999332428,1918.39599211093,34.01,65.615,62.113687111,11.6453104,0.442,129.4366581,13.88888889,7.559244695087857
Bhutan,BT,BTN,2010,South Asia,Lower middle income,89.6177,27.5768,2.252,2.9300000667572,5.84000015258789,2.5699999332428,2435.57980661188,34.793,63.319,65.60409679,12.20981026,0.442,116.5659438,13.88888889,7.797940120770455
Bhutan,BT,BTN,2011,South Asia,Lower middle income,89.6177,27.5768,2.155,2.9300000667572,5.84000015258789,2.5699999332428,2787.97967689425,35.585,62.328,65.60409679,12.66221046,0.413,94.31240793,13.88888889,7.933072482361109
Bhutan,BT,BTN,2012,South Asia,Lower middle income,89.6177,27.5768,2.068,2.9300000667572,5.84000015258789,2.5699999332428,2751.21288653263,36.371,63.073,65.60409679,13.0332098,0.392,91.54670906,13.88888889,7.919797143075039
Bhutan,BT,BTN,2013,South Asia,Lower middle income,89.6177,27.5768,2,5.1,9.386000061035151,3.53399991989136,2679.95217216983,37.149,58.19,65.60409679,12.95619965,0.43,84.17812803,6.944444444,7.89355422714037
Bhutan,BT,BTN,2014,South Asia,Lower middle income,89.6177,27.5768,1.923,7.269999933242801,12.931999969482415,4.4979999065399205,2849.49998659935,37.918,53.93,65.60409679,13.04724979,0.404,78.32205162,8.333333333,7.954898814572247
Bhutan,BT,BTN,2015,South Asia,Lower middle income,89.6177,27.5768,1.835,9.4399998664856,16.477999877929676,5.46199989318848,2954.04081973327,38.678,54.976,65.60409679,13.13829994,0.385,73.66837497,8.333333333,7.9909292814566735
Bhutan,BT,BTN,2016,South Asia,Lower middle income,89.6177,27.5768,1.738,11.609999799728401,20.02399978637694,6.42599987983704,3152.30905081592,39.428,54.893,65.60409679,13.22935009,0.363,66.35082292,8.333333333,8.055890495287995
Bhutan,BT,BTN,2017,South Asia,Lower middle income,89.6177,27.5768,1.621,13.7799997329712,23.5699996948242,7.3899998664856,3435.28804814561,40.167,54.815,65.60409679,13.32040024,0.347,68.39583777,8.333333333,8.141856057951612
Bhutan,BT,BTN,2018,South Asia,Lower middle income,89.6177,27.5768,1.517,13.7799997329712,23.5699996948242,7.3899998664856,3400.20417159422,40.895,54.743,65.60409679,13.41145039,0.277,57.31804272,15.27777778,8.131590759270184
Bhutan,BT,BTN,2019,South Asia,Lower middle income,89.6177,27.5768,1.448,13.7799997329712,23.5699996948242,7.3899998664856,3576.87987077877,41.612,60.631,65.60409679,13.50440243,0.265,61.60915207,15.27777778,8.18224615490384
Bhutan,BT,BTN,2020,South Asia,Lower middle income,89.6177,27.5768,1.502,13.7799997329712,23.5699996948242,7.3899998664856,3191.66907031782,42.316,63.002,65.60409679,13.59799871,0.266,59.94775675,15.27777778,8.068299278482643
Bhutan,BT,BTN,2021,South Asia,Lower middle income,89.6177,27.5768,1.488,13.7799997329712,23.5699996948242,7.3899998664856,3570.61257915864,43.008,64.902,65.60409679,13.69224368,0.266,59.94775675,16.66666667,8.180492450854407
Bhutan,BT,BTN,2022,South Asia,Lower middle income,89.6177,27.5768,1.478,13.7799997329712,23.5699996948242,7.3899998664856,3711.32767902157,43.686,52.511,65.60409679,13.69224368,0.283,59.94775675,15.71428571,8.219144956548469
Bhutan,BT,BTN,2023,South Asia,Lower middle income,89.6177,27.5768,1.462,13.7799997329712,23.5699996948242,7.3899998664856,3711.32767902157,44.35,56.619,65.60409679,13.69224368,0.278,59.94775675,15.49295775,8.219144956548469
Botswana,BW,BWA,2000,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.294,41.288761138916,66.7771759033203,7.6638617515564,3450.81180622992,53.219,49.511,44.4,11.69571972,0.5,181.5597253,17.0212766,8.146364788498854
Botswana,BW,BWA,2001,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.248,41.288761138916,66.7771759033203,7.6638617515564,3206.07123689853,54.062,50.088,48.01428571428571,11.70831013,0.499,183.8637385,17.0212766,8.072801552791178
Botswana,BW,BWA,2002,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.175,41.288761138916,66.7771759033203,7.6638617515564,3117.25087183011,54.57,50.663,51.628571428571426,11.51480961,0.493,174.1973899,17.0212766,8.044706761555895
Botswana,BW,BWA,2003,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.106,41.288761138916,66.7771759033203,7.6638617515564,4230.12326909926,55.029,51.259,55.24285714285714,11.58080959,0.493,184.4946471,17.0212766,8.349986413246745
Botswana,BW,BWA,2004,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.063,41.288761138916,66.7771759033203,7.6638617515564,4956.69287735214,55.488,51.905,58.85714285714286,11.58576965,0.517,196.1994523,11.11111111,8.508494038738245
Botswana,BW,BWA,2005,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.082,41.288761138916,66.7771759033203,7.6638617515564,5391.07076619634,55.944,52.584,62.471428571428575,11.64752007,0.517,201.4597028,11.11111111,8.59249930209457
Botswana,BW,BWA,2006,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.114,41.288761138916,66.7771759033203,7.6638617515564,5291.58379144849,56.4,53.282,66.08571428571429,11.81962013,0.519,213.0169571,11.11111111,8.573872873511588
Botswana,BW,BWA,2007,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.127,41.288761138916,66.7771759033203,7.6638617515564,5529.12574632532,57.928,54.17,69.7,11.81650143,0.518,215.5604137,11.11111111,8.617784989129651
Botswana,BW,BWA,2008,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.131,41.288761138916,66.7771759033203,7.6638617515564,5503.07395314313,59.444,55.074,69.47,11.81338272,0.518,221.7849481,11.11111111,8.613062115665286
Botswana,BW,BWA,2009,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.133,41.288761138916,66.7771759033203,7.6638617515564,5082.93388332404,60.937,55.989,69.24000000000001,11.81026402,0.522,185.2719731,7.936507937,8.533643909950156
Botswana,BW,BWA,2010,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.135,41.288761138916,66.7771759033203,7.6638617515564,6215.73216077919,62.412,53.337,69.01,11.80714531,0.509,155.8990506,7.936507937,8.734838802441404
Botswana,BW,BWA,2011,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.103,41.288761138916,66.7771759033203,7.6638617515564,7287.38295334919,63.865,54.162,68.78,11.8040266,0.53,225.7858441,7.936507937,8.893899769239773
Botswana,BW,BWA,2012,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.07,41.288761138916,66.7771759033203,7.6638617515564,6595.53845015424,64.768,54.887,68.55000000000001,11.8009079,0.538,260.2705682,7.936507937,8.79414870702776
Botswana,BW,BWA,2013,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.045,41.288761138916,66.7771759033203,7.6638617515564,6666.91219583487,65.572,55.432,68.32000000000001,11.79778919,0.498,141.9763169,7.936507937,8.804912092565065
Botswana,BW,BWA,2014,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.027,41.288761138916,66.7771759033203,7.6638617515564,7122.36423421503,66.368,55.889,68.09,11.79467049,0.502,178.5632666,9.523809524,8.870995004655118
Botswana,BW,BWA,2015,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,3.008,41.288761138916,66.7771759033203,7.6638617515564,6141.20394726616,67.155,56.288,67.86,11.79155178,0.505,183.8711755,9.523809524,8.722776084536143
Botswana,BW,BWA,2016,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.99,41.288761138916,66.7771759033203,7.6638617515564,6749.05994339013,67.933,56.68,67.63000000000001,11.78843307,0.48,134.2330435,9.523809524,8.81715850652203
Botswana,BW,BWA,2017,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.969,41.288761138916,66.7771759033203,7.6638617515564,7104.96401088027,68.7,57.102,67.4,11.78531437,0.459,107.6300722,9.523809524,8.868548975195399
Botswana,BW,BWA,2018,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.941,41.288761138916,66.7771759033203,7.6638617515564,7407.95940141786,69.446,57.556,67.4,11.78219566,0.492,162.267253,9.523809524,8.910310295940839
Botswana,BW,BWA,2019,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.906,41.288761138916,66.7771759033203,7.6638617515564,7172.08956480028,70.172,58.044,67.4,11.77907696,0.466,117.8768465,10.76923077,8.877952322767555
Botswana,BW,BWA,2020,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.861,40.5702438354492,67.3727645874023,7.65351295471191,6323.31419156209,70.877,56.508,67.4,11.77595825,0.497,185.8968424,10.76923077,8.751998747091701
Botswana,BW,BWA,2021,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.827,42.1339302062988,69.9438781738281,8.30223751068115,7808.20623956293,71.56,58.943,67.4,11.77283955,0.495,185.8968424,10.76923077,8.962930541622537
Botswana,BW,BWA,2022,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.785,43.7996368408203,69.2225341796875,9.74098491668701,8329.04032229144,72.224,59.931,67.4,11.77283955,0.492,185.8968424,11.11111111,9.027503521116016
Botswana,BW,BWA,2023,Sub-Saharan Africa,Upper middle income,25.9201,-24.6544,2.732,44.421028137207,71.3804473876953,9.29792785644531,7820.23240375076,72.867,63.426,67.4,11.77283955,0.49,185.8968424,11.11111111,8.964469552247465
Central African Republic,CF,CAF,2000,Sub-Saharan Africa,Low income,21.6407,5.63056,5.851,NA,NA,NA,239.154133726071,37.639,65.853,27.94274232,3.900409965,NA,1315.169839,7.339449541,5.47710825505353
